???;;dlnC_RAW;dlnY_RAW;dlnC_NOME;dlnY_NOME;POP;RGDPPC_PPP;TO ;FO
ITA;1929;-0.052875409;0.76797079;-1.3095004;-0.67827315;40469;2777.9896;0.258458448;0.62109375
ITA;1930;-4.5910687;-7.5896631;-3.0558083;-3.7143527;40791;2630.9823;0.237584172;0.609375
ITA;1931;-5.6221288;-0.95175361;-3.2716305;-0.92761363;41132;2578.9047;0.199574412;0.59765625
ITA;1932;0.49236558;1.7826335;-1.3104263;-0.20226127;41431;2615.1749;0.144558242;0.5859375
ITA;1933;-1.0364886;-2.7187029;-1.8249445;-0.98132663;41753;2565.0614;0.154181864;0.57421875
ITA;1934;-3.9392412;-1.1055943;-2.5996873;-0.11297047;42093;2538.0526;0.137207405;0.5625
ITA;1935;-0.4299071;5.703914;-1.5280704;2.7321267;42429;2654.1079;0.122803052;0.55078125
ITA;1936;-5.8223783;0.38066001;-2.7793938;0.97448492;42750;2540.3044;0.106793263;0.5390625
ITA;1937;3.2297705;2.1242015;0.68920938;1.1568308;43068;2772.2738;0.177524983;0.52734375
ITA;1938;0.85092963;-1.6342729;-0.10613478;-0.15601549;43419;2830.1222;0.146990383;0.515625
ITA;1939;-0.72472676;3.8442088;-1.1630445;1.0371337;43865;2980.825;0.136542934;0.50390625
ITA;1940;-1.4944547;-5.2820787;-2.4320197;-3.5537392;44341;2897.0929;0.141035246;0.4921875
ITA;1941;-7.3494645;-4.3307169;-5.5933608;-3.6940397;44734;2822.2566;0.132168775;0.48046875
ITA;1942;-5.7857706;-1.9779623;-6.456381;-3.4970948;45004;2648.295;0.129508082;0.46875
ITA;1943;-15.272825;-7.7882081;-11.07121;-8.0913233;45177;2233.8645;0.054866945;0.45703125
ITA;1944;-1.9011247;-18.266805;-4.3832561;-15.973661;45290;1797.1883;0.051275073;0.4453125
ITA;1945;-10.887019;-26.649569;-6.1823368;-19.717514;45442;1608.6346;0.063618868;0.43359375
ITA;1946;10.869023;20.633967;7.7750179;14.171459;45725;2161.6799;0.072525725;0.421875
ITA;1947;16.816784;11.162145;12.917109;9.2723325;46040;2555.5513;0.13683054;0.41015625
ITA;1948;6.9042939;3.5853012;7.0804388;4.1308634;46381;2735.2586;0.324731429;0.399034593
ITA;1949;1.6065689;0.82231042;2.8347475;2.0226825;46733;2948.367;0.362363958;0.389495912
ITA;1950;0.99915083;3.748182;1.4746596;3.5807928;47105;3171.7021;0.191882832;0.382312754
ITA;1951;1.0502118;3.8052354;1.909097;3.370168;47418;3450.71;0.235895546;0.377777162
ITA;1952;4.4135216;2.5597264;3.5791959;2.7165586;47666;3590.6027;0.21991947;0.375597093
ITA;1953;4.2827713;3.8979869;3.1446175;3.6386915;47957;3829.8209;0.217855426;0.381368996
ITA;1954;-0.70276333;2.1877146;0.78193393;2.5160594;48299;3947.2123;0.209869746;0.398254064
ITA;1955;2.4200339;3.5003338;2.2908928;3.0528532;48633;4189.7355;0.212422869;0.42337965
ITA;1956;2.6824865;2.0118812;2.4037486;2.4044818;48921;4368.0079;0.227052771;0.457989346
ITA;1957;2.9507215;2.9295288;2.7326538;2.7222454;49182;4590.974;0.250588114;0.5
ITA;1958;2.0086801;2.3964239;2.4281009;2.6658727;49476;4822.8831;0.223758298;0.542010654
ITA;1959;2.6582488;3.6539946;2.8951265;3.642015;49832;5130.814;0.226270047;0.57662035
ITA;1960;4.0287817;4.2155587;3.8439103;3.9518121;50197.6;5456.19;0.267124911;0.608114931
ITA;1961;5.175912;4.851348;4.94926;4.1240744;50523.2;5852.6749;0.268072501;0.641885069
ITA;1962;5.5591992;3.4427875;5.4660338;3.5419264;50843.2;6203.0071;0.27147066;0.67337965
ITA;1963;7.2786393;2.8317444;6.0795553;2.6668856;51198.3;6531.86;0.275954658;0.70162035
ITA;1964;1.8277122;0.28663878;2.7678923;0.8883852;51600.2;6727.939;0.263724762;0.726745936
ITA;1965;1.20645;0.30067157;2.2766807;1.3653283;51987.1;6963.9393;0.271465161;0.743631004
ITA;1966;4.5916015;3.487253;4.1672587;3.0407463;52331.6;7366.0233;0.282045297;0.75
ITA;1967;4.8514934;3.4857656;4.2213204;3.2845027;52667.1;7872.3138;0.279547142;0.75
ITA;1968;3.1287885;4.657367;3.5490128;3.9532971;52986.6;8382.4053;0.284161954;0.75
ITA;1969;4.8475929;3.4551147;4.3704596;3.2447297;53317;8879.374;0.302596882;0.75
ITA;1970;3.6972135;2.6275988;3.3285121;2.3351268;53661.1;9366.5963;0.311207597;0.75
ITA;1971;1.7254803;-0.55684428;2.2782134;0.71198879;54005.5;9489.2476;0.314256456;0.75
ITA;1972;1.1997956;0.89762108;1.8641562;1.4053168;54365.56;9795.1263;0.328955817;0.75
ITA;1973;3.5892068;4.9792925;2.3773279;3.0532959;54796.84;10413.55;0.352087239;0.75
ITA;1974;0.88774461;1.769331;0.93466143;0.92977613;55226.26;10913.878;0.421857027;0.75
ITA;1975;-1.8529119;-5.2222165;-0.16297011;-1.4986324;55571.89;10618.982;0.386634553;0.75
ITA;1976;2.3432578;4.5087062;1.5079572;2.2806164;55838.54;11307.664;0.426055763;0.75
ITA;1977;1.1618393;-0.17390736;1.2384649;0.74114686;56059.25;11541.918;0.432495496;0.75
ITA;1978;0.7473204;2.1276435;1.6963484;2.0091617;56240.14;11869.49;0.42685971;0.75
ITA;1979;4.7979838;3.9392897;3.3798844;2.6590943;56367.71;12532.288;0.45206306;0.75
ITA;1980;4.1029594;1.2399673;2.8801226;1.0126574;56451.25;12927.018;0.444234198;0.75
ITA;1981;-0.013850731;-0.84089374;0.5628265;-0.078275533;56502.49;13018.322;0.467954591;0.75
ITA;1982;-0.58947119;-0.76753118;-0.006713689;-0.2129014;56535.64;13064.013;0.449596678;0.75
ITA;1983;-1.719934;-0.74698509;-0.50503199;0.087220278;56630.13;13208.597;0.415286332;0.75
ITA;1984;1.3686052;2.9207162;0.93449727;1.5580072;56696.96;13634.095;0.438442976;0.75
ITA;1985;1.3173519;1.2500975;1.3780437;1.1884383;56731.21;14009.773;0.440485136;0.762737991
ITA;1986;2.5052423;0.36127192;2.0671493;1.1882951;56733.83;14408.105;0.373630254;0.796508128
ITA;1987;2.0881381;2.033918;1.9931799;1.9982122;56729.7;14867.919;0.367386234;0.840390304
ITA;1988;2.4722173;3.6738016;2.2557184;2.5669062;56734.03;15484.703;0.36268825;0.879986637
ITA;1989;2.3452416;2.3806531;1.8891389;1.6594594;56737.53;15996.877;0.382767535;0.905112222
ITA;1990;0.4611846;0.019345584;0.80545868;0.33493598;56742.89;16313.128;0.37925998;0.917010654
ITA;1991;1.1364998;-0.93372578;0.48118273;-0.33611694;56747.46;16562.948;0.353930469;0.921508128
ITA;1992;0.088204062;-0.64932015;-0.37532599;-0.78391186;56840.85;16634.007;0.36366712;0.929748645
ITA;1993;-4.6970574;-2.6843244;-2.3004313;-0.95774034;57026.75;16440.838;0.393324712;0.95162035
ITA;1994;0.020636777;1.0830302;-0.35595957;0.74328706;57179.46;16761.74;0.421406105;0.976745936
ITA;1995;-0.024946091;3.4114087;-0.28195105;1.5823929;57274.53;17216.595;0.475879956;0.993631004
ITA;1996;-0.5797445;-0.91606882;0.1271655;0.31087884;57367.03;17378.12;0.446416789;1
ITA;1997;1.5765027;1.3721365;0.95858497;1.0932266;57479.47;17675.655;0.464929211;1
ITA;1998;1.8699429;1.1057886;1.0427791;1.0043054;57550.32;17908.54;0.470856528;1
ITA;1999;1.0034356;0.96029685;0.8960875;0.93802807;57603.63;18140.516;0.451149057;1
ITA;2000;0.80023873;2.0429725;0.4268401;1.098827;57719.34;18761.372;0.526265118;1
ITA;2001;-0.87582289;0.42510885;-0.68586833;0.26157115;57844.92;19062.44;0.52338173;1
ITA;2002;-1.6360978;-1.1535627;-1.2419231;-0.87847164;57927;19100.471;0.500350515;1
ITA;2003;-1.3022734;-2.2897585;-1.2624446;-1.4394205;57998.35;19006.708;0.481460063;1
ITA;2004;-1.8082043;-1.6572801;-1.4158445;-1.4955783;58057.48;19210.52;0.495115509;1
ITA;2005;-1.6466232;-1.3756595;-1.3954767;-1.3062158;58103.03;19283.733;0.515603658;1
ITA;2006;0.016909036;-0.14318822;-1.1428278;-1.165125;58133.51;19629.606;0.557590472;1
ITA;2007;-1.7848761;-0.87116958;-2.1412764;-1.8344446;58147.73;19841.539;0.57700077;1
ITA;2008;-3.9000516;-3.5477763;-2.903793;-3.223263;58145.32;19460.496;0.574292523;1
ITA;2009;-4.1701648;-7.9230096;-2.9534619;-4.8672673;58490.308;18278.626;0.477913601;1
ITA;2010;-0.60985525;-0.46448027;-2.1063587;-2.1949038;58677.672;18520.425;0.533904119;1
ITA;2011;-1.6783447;-1.4263599;-2.5734533;-2.5936943;58918.448;18934.15;0.555829876;1
ITA;2012;-5.793253;-4.9584007;-4.2495837;-3.7545646;59130.724;18672.046;0.561848797;1
ITA;2013;-5.1416731;-4.7318675;-3.697564;-3.542535;59466.828;18540.251;0.554665898;1
ITA;2014;-2.1520625;-2.633244;-2.0954327;-2.6432896;59735.122;18809.769;0.55759769;1
ITA;2015;0.58275031;-0.7402391;-0.79047027;-1.6056694;59747.898;19158.57;0.568940276;1
ITA;2016;0.18303221;-0.72151432;-0.74726232;-1.5558364;59620.139;19615.696;0.562362439;1
JPN;1875;1.433257;4.4551809;-2.1926247;0.25801287;35436;809.85439;0.086503317;nan
JPN;1876;-1.7975508;-5.6411438;-1.3084114;-2.2675035;35713;784.56024;0.093740628;nan
JPN;1877;0.23376407;-0.14288266;-0.69925917;-1.0176109;36018;802.65423;0.095894968;nan
JPN;1878;-2.8151808;-3.5655242;-0.93941195;-1.7203049;36315;793.74914;0.095399599;nan
JPN;1879;2.6508753;2.7047537;0.98701814;0.27219408;36557;835.40772;0.077226983;nan
JPN;1880;4.0747552;0.87664557;0.58537979;-0.67578706;36807;863.39555;0.085283062;nan
JPN;1881;-6.8768672;-6.5057365;-3.038441;-3.2323395;37112;829.3005;0.075374647;nan
JPN;1882;-1.585991;-0.64820245;-1.8818341;-1.7425284;37414;844.17598;0.086332381;nan
JPN;1883;-4.1671345;-3.280081;-2.4801127;-2.2964568;37766;837.20807;0.087627338;nan
JPN;1884;2.9648084;-2.6237774;-0.37905415;-1.3657108;38138;835.70192;0.082222783;nan
JPN;1885;-8.0364341;0.46020111;-3.2058896;0.33586488;38427;860.12439;0.0768477;nan
JPN;1886;2.8102479;5.2680779;1.3317889;2.0050388;38622;916.44658;0.093616726;nan
JPN;1887;5.5890078;1.073466;2.629354;-0.086376538;38866;951.52576;0.110667124;nan
JPN;1888;-1.1839929;-7.9419834;0.50664979;-3.1063745;39251;899.59491;0.15237105;nan
JPN;1889;3.382366;1.6694543;1.2712435;0.57966574;39688;932.67486;0.145149771;nan
JPN;1890;-5.6846903;5.3333516;-1.5327693;1.4722875;40077;1011.942;0.118469275;1
JPN;1891;5.6047931;-8.1251953;1.8001869;-3.0909619;40380;956.43801;0.132260451;1
JPN;1892;-4.0477398;3.3624026;-0.9560937;0.91792801;40684;1012.6948;0.141041268;1
JPN;1893;4.3408776;-2.921638;1.1388841;-0.63483073;41001;1008.3603;0.152358127;1
JPN;1894;-4.9003592;7.9943115;-1.5077931;3.2282937;41350;1119.4157;0.165550997;1
JPN;1895;2.702698;-2.0916869;0.82413756;-1.5339295;41775;1123.4642;0.173736314;1
JPN;1896;0.71159729;-9.1048039;-0.045554886;-4.4199053;42196;1051.1235;0.182723206;1
JPN;1897;-3.2484103;-1.4228901;-0.99279946;-0.18946943;42643;1061.9491;0.203141361;1
JPN;1898;2.7565651;14.002511;0.34349605;5.1740973;43145;1248.883;0.185870549;1
JPN;1899;-1.1370515;-11.352079;-1.532377;-5.017726;43626;1143.1368;0.203626093;1
JPN;1900;-5.4410491;0.62970642;-3.4046217;-0.72121053;44103;1179.5134;0.20258344;1
JPN;1901;-1.8699075;-0.18994021;-2.5416656;-1.9950784;44662;1206.4631;0.207969519;1
JPN;1902;-3.4956035;-9.1058268;-2.9366764;-4.2968163;45255;1128.9049;0.222683602;1
JPN;1903;-3.0836593;3.1392987;-2.9541402;-0.19920386;45841;1192.6275;0.223511407;1
JPN;1904;-0.45207777;-2.8837214;-2.4016216;-1.9552934;46378;1188.0883;0.241779168;1
JPN;1905;-8.9810961;-5.0671427;-4.8780339;-1.5157522;46829;1156.7547;0.273645666;1
JPN;1906;-3.5972948;9.0904545;-1.7447776;3.3325678;47227;1297.2095;0.24580504;1
JPN;1907;9.2302766;-0.26418663;3.2845073;-0.099752917;47691;1325.1546;0.241567684;1
JPN;1908;-1.6522574;-2.9700185;-0.41291974;-1.7869279;48260;1318.439;0.213198473;1
JPN;1909;-1.4277889;-3.9013546;-0.72160906;-2.5305567;48869;1300.5425;0.220646178;1
JPN;1910;0.72731266;-2.1956227;-0.60572698;-1.5054232;49518;1303.7553;0.257820383;1
JPN;1911;-4.8475075;1.5142528;-2.7786769;-0.30312792;50215;1355.578;0.240313452;1
JPN;1912;-0.68067085;-0.2818797;-1.3142446;-0.71954675;50941;1384.0826;0.256047198;1
JPN;1913;-0.39590744;-2.2672491;-1.3838432;-1.7542596;51672;1386.6891;0.285471377;1
JPN;1914;-6.2218767;-6.9840154;-2.6616196;-2.5338431;52396;1326.5022;0.276815182;0.987262009
JPN;1915;2.2599817;5.1821939;0.74993058;3.1026441;53124;1429.715;0.279429018;0.953491872
JPN;1916;2.1905469;10.809165;1.4339626;6.1605045;53815;1629.718;0.321319951;0.915978692
JPN;1917;1.24575;-0.23152222;1.4995535;1.3744107;54437;1665.0632;0.338258877;0.867791445
JPN;1918;2.6493048;-2.229526;2.5964786;0.22276744;54886;1668.4133;0.350630288;0.800251171
JPN;1919;6.2787182;6.6408521;3.5938233;2.2759385;55253;1827.2144;0.311641867;0.722460093
JPN;1920;-4.6632698;-9.9857349;-0.70136438;-3.895706;55818;1695.7543;0.315493504;0.64701047
JPN;1921;3.1609639;6.9350819;1.721955;1.8944114;56490;1859.5025;0.226692125;0.580278265
JPN;1922;2.7059606;-4.0462302;1.51376;-2.5040309;57209;1831.1225;0.264548214;0.525475982
JPN;1923;-1.6325484;-3.5978146;-0.81268461;-2.1977106;57937;1809.3505;0.259362879;0.5
JPN;1924;-1.3097552;-0.95265434;-1.1644257;-1.2648323;58686;1836.3172;0.307059464;0.5
JPN;1925;-1.5621078;0.19062719;-1.5388177;-0.93102932;59522;1885.1618;0.336479636;0.5
JPN;1926;-2.3064235;-3.1557216;-1.5965037;-2.0190752;60490;1871.5778;0.320105661;0.5
JPN;1927;-0.77504652;-2.5498497;-1.4539918;-1.3542073;61430;1869.7665;0.315577578;0.525475982
JPN;1928;-0.71554658;3.9770104;-1.8228859;0.30696302;62361;1992.3719;0.303199953;0.593016257
JPN;1929;-4.2107193;-0.71876622;-3.2347747;-2.1885398;63244;2025.7347;0.312278253;0.668042616
JPN;1930;-3.1769206;-11.652986;-3.3134934;-5.5715451;64203;1850.3913;0.268161063;0.700727153
JPN;1931;-4.2538343;-3.1456461;-3.6664969;-2.0254332;65205;1837.3409;0.243801016;0.666957016
JPN;1932;-3.9694239;4.1993538;-3.5474381;1.4873113;66189;1961.5833;0.262150221;0.571283317
JPN;1933;-3.2761012;5.5505581;-3.1455428;2.2310406;67182;2122.4356;0.297939484;0.439775556
JPN;1934;-1.4619639;-3.6138905;-2.782167;-0.91279218;68090;2098.3416;0.339203675;0.321984111
JPN;1935;-6.8476947;-1.4026947;-4.4260735;-0.16912113;69238;2120.4685;0.361688025;0.262737991
JPN;1936;-0.87469312;3.3374253;-1.8252185;1.9308323;70171;2244.4214;0.363079088;0.24946925
JPN;1937;1.1475688;0.70767619;-1.4835838;1.7525649;71278;2315.1163;0.383952312;0.247531412
JPN;1938;-4.3387726;3.2254805;-4.1410713;3.6369738;71879;2449.2748;0.284029971;0.243499774
JPN;1939;-7.7002408;11.610187;-7.1116021;7.231973;72364;2816.0568;0.275837596;0.237114745
JPN;1940;-13.900709;-0.36618593;-10.881065;0.68242669;72967;2874.2902;0.254878141;0.228635917
JPN;1941;-6.8546917;-2.5062744;-8.0480117;-1.850381;74005;2872.7039;0.188144021;0.21875
JPN;1942;-8.510948;-4.2640309;-8.7685998;-3.662019;75029;2818.217;0.117883209;0.208333333
JPN;1943;-9.0778701;-2.4685827;-10.37058;-3.9648365;76005;2821.6226;0.093636429;0.197916667
JPN;1944;-22.950642;-8.7930554;-22.311294;-9.6508404;77178;2658.9727;0.066733361;0.1875
JPN;1945;-45.414099;-26.947122;-38.924272;-24.059997;76224;1346.1258;0.039830292;0.177083333
JPN;1946;33.640142;-39.683376;27.869885;-34.432053;77199;1444.2165;0.012927224;0.166666667
JPN;1947;12.26137;6.040697;12.0422;2.9972532;78119;1540.9445;0.022494074;0.15625
JPN;1948;4.3311539;10.423988;4.9080906;7.707697;80155;1725.2859;0.041724261;0.146364083
JPN;1949;3.368274;-0.78531986;3.9415798;1.3313842;81971;1799.8259;0.130321345;0.144254251
JPN;1950;7.8848376;7.0912658;7.5862355;6.4749697;83805;1920.7207;0.158506958;0.15475429
JPN;1951;8.4245632;8.7680023;8.8817145;7.692247;85164;2125.6085;0.214475503;0.175848238
JPN;1952;12.726663;6.1307251;11.583521;5.8777352;86459;2336.4247;0.185098698;0.2021511
JPN;1953;8.7609295;1.7509056;8.1935797;2.5209524;87655;2474.3437;0.182965705;0.226745936
JPN;1954;1.5975817;2.3330144;3.1804556;2.9486943;88754;2581.8699;0.180085529;0.243631004
JPN;1955;4.4058484;5.1941489;4.3159502;4.3899342;89815;2770.7491;0.181727674;0.25
JPN;1956;5.4669642;2.6674333;4.9245062;2.9602779;90766;2947.8701;0.205772054;0.256368996
JPN;1957;4.9225229;3.9607245;4.7983593;3.7184789;91563;3135.8734;0.22486142;0.27962306
JPN;1958;3.2764005;2.8385409;4.1258513;3.466229;92389;3288.8953;0.178712577;0.321633714
JPN;1959;4.9506296;4.8755071;5.0829533;5.0255706;93297;3553.9357;0.190151625;0.375
JPN;1960;7.5556075;7.6321619;6.7767328;7.0879372;94092;3986.4329;0.19216475;0.428366286
JPN;1961;6.93304;8.123059;6.7134504;7.399292;94943;4426.2842;0.187029711;0.47037694
JPN;1962;4.3568264;5.2290453;4.8836135;5.6896599;95832;4776.5168;0.173128193;0.493631004
JPN;1963;5.3963659;4.7447919;5.464054;5.3615642;96812;5128.6443;0.174716882;0.5
JPN;1964;6.8935461;7.6593261;6.1443291;6.5436482;97826;5667.6905;0.178049036;0.5
JPN;1965;2.3194085;2.1886875;3.884737;3.5964805;98883;5933.7476;0.182054403;0.5
JPN;1966;6.8429619;6.8354291;6.4006047;6.4592013;99790;6505.5316;0.182017291;0.5
JPN;1967;7.2487713;7.2211838;6.6774222;7.3076608;100825;7152.2936;0.17790322;0.5
JPN;1968;5.9542942;9.3798683;6.1914986;8.7758964;101961;7983.3134;0.176408073;0.5
JPN;1969;5.9873273;7.442296;6.0006726;7.6682364;103172;8874.0889;0.179413424;0.5
JPN;1970;4.569736;6.6991166;4.4405537;5.8694277;104345;9713.9514;0.187492246;0.5
JPN;1971;2.2539806;0.9046482;3.1939662;2.4114068;105697;10040.324;0.189619002;0.5
JPN;1972;5.3590743;4.3269518;4.6303515;3.7236112;107188;10733.6;0.173549479;0.5
JPN;1973;5.7732404;4.5119864;3.6973062;2.3471111;108707;11433.802;0.181654624;0.5
JPN;1974;-4.0849659;-5.6451785;-1.5109596;-2.7238908;110162;11144.52;0.255406954;0.5
JPN;1975;0.76377436;-0.97513858;0.49244064;-0.68025963;111573;11343.781;0.227520797;0.5
JPN;1976;0.073858167;0.73973799;0.38057381;0.30542198;112775;11668.968;0.235084494;0.5
JPN;1977;0.77333991;0.92283475;0.89837493;0.9033179;113872;12063.855;0.219693248;0.506368996
JPN;1978;2.1825127;1.8287126;1.8388228;1.5757481;114913;12584.878;0.182253683;0.523254064
JPN;1979;3.3306792;2.0919226;1.8257639;1.2585279;115890;13163.097;0.211137521;0.54837965
JPN;1980;-1.9435697;-0.43167912;-0.66058541;-0.11574389;116807;13427.73;0.252751312;0.57662035
JPN;1981;-1.4015676;-0.27366678;-0.36506926;-0.032866;117648;13754.452;0.248720832;0.601745936
JPN;1982;1.5102843;-0.37973844;0.65841558;-0.54508494;118455;14078.37;0.244772273;0.618631004
JPN;1983;0.009592779;-1.5181471;0.039034932;-0.56442134;119270;14306.873;0.227760427;0.625
JPN;1984;-0.33497441;0.01034146;0.086577189;0.19005959;120035;14772.587;0.239772338;0.625
JPN;1985;1.2043737;1.9303719;0.85086061;0.85035671;120754;15331.251;0.224445524;0.625
JPN;1986;0.58180254;-0.12140089;0.97826521;0.55077776;121492;15679.381;0.166907692;0.625
JPN;1987;1.4637272;0.80669313;1.529116;1.3708874;122091;16251.294;0.155447861;0.625
JPN;1988;2.2392072;3.7027227;1.9964374;2.6742222;122613;17184.638;0.152163048;0.625
JPN;1989;2.2159266;2.3234427;1.8991559;2.0974501;123108;17942.514;0.162888037;0.631368996
JPN;1990;2.0526779;2.3034216;1.6682781;1.6370647;123537;18789.071;0.170086341;0.648254064
JPN;1991;0.42749555;0.5527225;0.6648796;0.36540694;123946;19347.103;0.158192483;0.67337965
JPN;1992;0.23886909;-1.721016;0.15855763;-1.083369;124329;19440.299;0.150874782;0.70162035
JPN;1993;-0.98668053;-2.4413711;-0.3466971;-1.7982017;124668;19417.436;0.138561846;0.726745936
JPN;1994;0.2221585;-1.6873099;-0.055529068;-1.4521647;125014;19536.819;0.138217876;0.743631004
JPN;1995;-0.66205712;-0.93708064;-0.49254283;-1.0121652;125341;19871.714;0.145634035;0.75
JPN;1996;0.079049194;-0.15385094;-0.56542346;-1.0419734;125645;20343.36;0.16158503;0.75
JPN;1997;-1.4416118;-1.3219401;-1.2865539;-1.6940623;125956;20617.438;0.175639714;0.762737991
JPN;1998;-2.4127854;-4.4715438;-1.8266709;-2.9081994;126246;20154.494;0.170356019;0.796508128
JPN;1999;-2.1340041;-2.8527448;-1.7380001;-2.1690087;126494;20070.399;0.164029461;0.846759299
JPN;2000;-1.3107841;0.28581504;-1.3359649;-1.2506545;126729;20480.951;0.181547876;0.903240701
JPN;2001;-0.65713766;-2.2770502;-1.0595462;-1.8827678;126972;20499.908;0.180819364;0.953491872
JPN;2002;-1.785831;-2.5418069;-1.3909458;-1.673991;127187;20516.849;0.188894254;0.987262009
JPN;2003;-1.1323394;-0.89237402;-0.95777993;-1.2065569;127358;20832.998;0.198189533;1
JPN;2004;-0.21843769;-0.19870889;-0.48623373;-0.84524612;127480;21301.178;0.219002035;1
JPN;2005;-0.22798415;-1.156911;-0.49101501;-1.1863338;127537;21575.023;0.233736374;1
JPN;2006;-0.25514692;-1.095211;-0.70597938;-1.3939368;127515;21938.171;0.270752128;1
JPN;2007;-1.4592591;-0.91599463;-1.504204;-1.7927614;127433;22410.066;0.294882226;1
JPN;2008;-2.7532235;-3.5897613;-1.9772096;-3.1867921;127288;22175.124;0.307225421;1
JPN;2009;-3.002518;-7.9987095;-1.897818;-4.1195742;127147.45;20963.2;0.215600172;1
JPN;2010;0.61135816;1.6469989;-0.64333824;-1.0852942;127190.31;21934.903;0.2558635;1
JPN;2011;-2.3036202;-2.3721366;-1.4440534;-1.8522973;127426.56;22320.485;0.30393003;1
JPN;2012;0.066671328;-0.79816066;-0.55959988;-1.0963344;127148.44;23121.977;0.306361237;1
JPN;2013;0.38356407;-0.3168199;-0.77592867;-0.95781963;126930.14;24006.651;0.341475223;1
JPN;2014;-2.8240684;-1.9740376;-1.8674852;-1.5272007;126717.81;24560.644;0.375587797;1
JPN;2015;-2.4048901;-1.1236466;-2.0113159;-1.4304191;126576.26;25130.958;0.356344971;1
JPN;2016;-1.5954023;-1.3002206;-1.8508265;-1.7203622;126558.32;25717.688;0.312894707;1
NLD;1875;3.0532768;4.0173561;1.0031918;0.79084279;3788;2876.3491;nan;nan
NLD;1876;-0.85350354;-1.3441783;-0.11946017;-0.87027926;3832;2883.4446;nan;nan
NLD;1877;1.7251321;-0.39746107;-0.21818731;-0.78752218;3883;2917.6738;nan;nan
NLD;1878;-3.7547456;-1.8797985;-2.0964838;-1.782586;3834;2909.4275;nan;nan
NLD;1879;-7.2344757;-6.6095614;-2.4557493;-2.5974615;3986;2769.0116;nan;nan
NLD;1880;5.8988755;4.0246499;1.7179162;0.80656484;4043;2927.3858;nan;nan
NLD;1881;0.72334818;-0.99567886;0.88440984;-0.34989486;4079;2944.737;nan;nan
NLD;1882;0.46570721;-0.21183118;0.86572813;0.319116;4130;2985.1723;nan;nan
NLD;1883;4.312118;4.4786924;1.248026;1.982164;4180;3170.0317;nan;nan
NLD;1884;-2.6725455;-0.94347952;-0.9937209;0.00271269;4226;3190.4685;nan;nan
NLD;1885;-2.4613024;-0.57150183;-1.559916;-0.52597062;4276;3222.8696;nan;nan
